co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,pm2_5_category,pm2_5_category_encoded,pm2_5_category_Good,pm2_5_category_Moderate,pm2_5_category_Poor,pm2_5_category_Very Poor
0.058961103022735384,0.21374968131829641,0.10445287355113003,-0.6433562629192958,0.5992645850078485,0.2754176231311027,0.19893430980641433,-0.010598496058147737,2020,11,26,4,Very Poor,3,False,False,False,True
-0.10006792157211006,0.012222010048801668,0.13268504521186905,-0.492230504980977,0.7535996999829904,0.1159227041937362,0.05695877879444994,0.12348527580203394,2020,11,26,5,Poor,2,False,False,True,False
-0.287165425372443,-0.16049299895452737,0.033769407276432406,-0.33663062920895787,0.8500844311011325,-0.1330094430212678,-0.17309173889590945,0.05644338987194317,2020,11,26,6,Poor,2,False,False,True,False
-0.6426492812710984,-0.3816583506512414,-0.34767402151209537,0.07672814620456886,0.4835638172938499,-0.5421428248954756,-0.6010770332778764,-0.4666348274696127,2020,11,26,7,Poor,2,False,False,True,False
-0.7128099693699874,-0.4212556406930111,-0.48883487981579155,0.2722222393270817,0.3484447389145649,-0.6416891969419083,-0.705584199791297,-0.5673870402233084,2020,11,26,8,Moderate,1,False,True,False,False
-0.7174868814692542,-0.42495782634732293,-0.44658965944753215,0.3078909009457475,0.522198164554993,-0.6604065635705946,-0.7223158270948425,-0.5480698866502314,2020,11,26,9,Moderate,1,False,True,False,False
-0.5678116810729426,-0.39437455355083406,-0.06514623065900424,0.0855521008210333,0.6765332795301345,-0.5789153871636258,-0.6288133550495256,-0.298461961068707,2020,11,26,10,Poor,2,False,False,True,False
-0.3058765770744537,-0.3565478740393874,0.528141522707917,-0.36770089194298716,0.5800485484119924,-0.44105138720752396,-0.4674111695173373,0.0659125827999221,2020,11,26,11,Poor,2,False,False,True,False
-0.09071409737357645,-0.15679081330021555,0.8389014852217476,-0.7219018871109221,0.3678630495798513,-0.3641071182598821,-0.3602838376543681,0.3155205083814464,2020,11,26,12,Poor,2,False,False,True,False
0.058961103022735384,0.14904191466467276,0.5846058660293957,-0.7499894046224845,0.15567755074771045,-0.3028783741231184,-0.27344407178361746,0.6033839733920058,2020,11,26,13,Poor,2,False,False,True,False
0.22735095842600098,0.307270110238086,0.386980664404221,-0.7499894046224845,0.059192819629568266,-0.15856924320525206,-0.08658885142724364,0.9488201314046768,2020,11,26,14,Poor,2,False,False,True,False
0.35831851042524543,0.321595959074336,0.386980664404221,-0.7499894046224845,-0.03729191148857419,-0.01659978311597151,0.0964858446390675,0.910185824258523,2020,11,26,15,Poor,2,False,False,True,False
0.37702615882231266,0.22807553015454646,0.386980664404221,-0.7499894046224845,-0.1529926792025727,0.03253330428432986,0.1625514423812549,0.5264941268168168,2020,11,26,16,Poor,2,False,False,True,False
0.2647697585250789,0.055360521151217486,0.372761541451002,-0.7499894046224845,-0.29761863884507117,-0.03690636011879146,0.07226803062252615,0.20037512237722271,2020,11,26,17,Poor,2,False,False,True,False
-0.07200644897650908,-0.21087491677190112,0.24561373185482605,-0.7484980320112512,-0.4808789457487123,-0.2797023895003347,-0.2312594096558864,-0.2026337286375602,2020,11,26,18,Poor,2,False,False,True,False
-0.4321672169744312,-0.4698669479800618,0.019550284323213426,-0.7189191418884552,-0.6932667186502833,-0.5466455876221878,-0.5638332543807225,-0.5098143472211966,2020,11,26,19,Poor,2,False,False,True,False
